Employee_ID,Manager_ID,Department,Job_Title,Performance_Rating,Hire_Date,Onboarding_Date,First_Project_Start_Date,Future Date,Bonus,Training_Program,Mentor_ID,Professional_Development_Hours,Number_Of_Promotions,Highest_Education_Level,Certifications,Annual_Salary_Increase_Percentage,Performance_Bonus_Percentage,Work_Hours_Per_Week,Telecommuting_Days_Per_Week,Overtime_Hours_Per_Week,Number_Of_Team_Building_Activities,Conflict_Resolution_Cases,Customer_Complaints_Handled,Leadership_Qualities_Rating,Technical_Skills_Rating,Communication_Skills_Rating,Problem_Solving_Skills_Rating,Teamwork_Skills_Rating,Initiative_Rating,Adaptability_Rating,Creativity_Rating,Strategic_Thinking_Rating,Employee_Engagement_Score,Innovation_Projects_Involvement,Feedback_From_Colleagues,Feedback_From_Supervisors,Employee_Resignation_Status,Supplier_Contact,Work_Quality_Improvement_Plan,Career_Goals_Set,Career_Goals_Achievement_Status,Hiring_Source,Time_to_Hire,Hiring_Manager_Satisfaction,Recruitment_Cost,Offer_Acceptance_Date,Project_ID,Project_Type,Project_Size,Project_Complexity,Project_Role,Project_Outcome,Peer_Reviews,Customer_Feedback,Innovation_Contributions,Leadership_Potential,Development_Plan_Completion,Internship_Duration,Internship_Completion_Status,Internship_Supervisor_ID,Internship_Project_Assigned,Internship_Evaluation_Score,Internship_Conversion_Status,Internship_Learning_Outcomes,Mentor_Experience_Level,Mentor_Rating,Mentor_Availability_Hours_Per_Week,Mentor_Training_Provided,Internship_Goals_Set,Internship_Goals_Achievement_Status,Employee_Training_Cost,Employee_Award_Recognition,Employee_Health_Insurance_Coverage,Employee_Travel_Allowance,Employee_Stock_Options,Employee_Compensation_Benefits,Employee_Savings_Plans,Employee_Training_Certification_Status,Employee_Training_Evaluation_Score,Employee_Training_Cost_Budget,Employee_Training_Participation_Rate,Employee_Professional_Associations,Employee_Mentorship_Program_Participation,Employee_Volunteer_Activities,Employee_Work_Life_Balance_Rating,Employee_Retirement_Benefits,Employee_Annual_Salary_Adjustment,Employee_Job_Satisfaction_Score,Employee_Leadership_Training,Employee_Team_Leadership_Experience,Employee_Conflict_Resolution_Skills,Employee_Organizational_Culture_Fit,Employee_Innovative_Skills,Employee_Problem_Solving_Capabilities,Employee_Technical_Training_Programs,Employee_Development_Opportunities,Employee_Career_Progression_Plan,Employee_Professional_Growth_Potential,Employee_Performance_Improvement_Plan,Employee_Recognition_Programs_Participation,Employee_Job_Rotation_Experience,Employee_Team_Collaboration_Effectiveness,Employee_Stakeholder_Management_Skills,Employee_Personal_Development_Plans,,,,
2024/Marketing/0031,2024/Sales/0004,Sales,Manager,9,2019-10-12,2020-02-10,2020-05-03,79730,5030,Advanced,2024/IT/0002,51,2,PhD,CFA,3,2,35,3,13,3,5,3,11,8,9,4,7,5,9,6,7,65,Yes,2,7,No,Direct Visit,No,Short-term,In Progress,Internal,44,4,4989,2019-10-12,Project-10,Consulting,Large,Complex,Manager,In Progress,4,8,High,Low,Not Started,3,Completed,2024/Sales/0016,Project A,9,Converted,Learning Outcome C,Associate,7,5,Yes,No,Achieved,948,Recognition,Basic,1534,Stock Options,4955,3016,Certified,78,1005,88,Inactive,Inactive,Yes,7,Premium,6,8,None,10,9,21,12,9,5,14,7,12,10,No,8,9,6,Inactive,,,,
2024/Marketing/0032,2024/Marketing/0032,IT,Manager,10,2018-10-22,2019-02-26,2019-04-12,79716,5047,Basic,2024/Sales/0013,47,1,Bachelor,Google Cloud,3,3,37,4,9,9,3,5,11,7,11,8,7,11,8,10,8,85,No,5,5,Yes,Direct Visit,Yes,Short-term,Not Started,Internal,36,2,4927,2018-10-22,Project-17,Development,Small,Simple,Manager,Successful,9,4,High,High,Complete,6,Completed,2024/IT/0002,Project A,7,Converted,Learning Outcome B,Senior,6,2,Yes,Yes,In Progress,1018,None,Basic,1580,None,5019,2953,Not Certified,80,1021,79,Active,Active,No,4,Standard,4,5,None,6,8,8,5,7,8,9,8,9,7,Yes,7,11,3,Inactive,,,,
2024/HR/0033,2024/HR/0033,IT,Developer,11,2024-06-16,2024-06-23,2024-08-28,80133,5071,Basic,2024/Finance/0023,56,0,Master,CFA,3,8,39,4,9,5,3,5,9,5,5,6,9,7,8,9,6,84,No,9,10,Yes,Email,No,Short-term,Not Started,Referral,34,4,4993,2024-06-16,Project-17,Research,Large,Moderate,Manager,Failed,6,5,High,Medium,Partial,4,Incomplete,2024/IT/0002,Project A,7,Not Converted,Learning Outcome B,Senior,6,4,Yes,Yes,Achieved,982,Award,Standard,1510,Stock Options,5174,3049,In Progress,68,984,80,Inactive,Inactive,No,11,Standard,8,7,None,6,7,13,8,6,10,11,8,6,7,No,6,12,4,Inactive,,,,
2024/HR/0034,2024/HR/0022,HR,Consultant,11,2022-11-06,2023-04-17,2023-07-11,79369,5130,None,2024/Finance/0023,62,2,Bachelor,Google Cloud,6,1,35,4,3,4,1,0,8,9,5,7,6,7,9,6,6,86,No,7,9,Yes,Phone,No,Medium-term,In Progress,Referral,30,7,4892,2022-11-06,Project-29,Research,Medium,Complex,Analyst,Successful,7,5,Low,Medium,Partial,1,Incomplete,2024/Sales/0024,Project C,6,Not Converted,Learning Outcome A,Junior,11,6,Yes,No,Achieved,1002,Award,Standard,1508,None,4925,2956,In Progress,93,1015,67,Inactive,Active,Yes,9,Standard,6,8,Leadership Training,8,5,8,13,8,5,10,8,13,5,Yes,3,4,10,Inactive,,,,
2024/IT/0035,2024/Sales/0016,Finance,Analyst,15,2021-08-23,2022-02-16,2022-03-24,80518,4851,None,2024/Finance/0023,39,0,Master,PMP,4,4,37,0,8,5,0,3,13,7,5,6,6,7,5,13,8,85,Yes,9,8,Yes,Fax,Yes,Medium-term,Achieved,Internal,26,1,5142,2021-08-23,Project-73,Consulting,Large,Simple,Developer,Failed,12,8,Medium,Low,Not Started,4,Incomplete,2024/Sales/0004,Project B,9,Converted,Learning Outcome A,Junior,10,4,Yes,Yes,In Progress,1006,None,Standard,1501,Stock Options,4895,3043,In Progress,82,1020,79,Active,Inactive,Yes,11,Basic,7,4,Leadership Training,5,7,5,8,7,9,6,5,7,11,No,4,8,3,Inactive,,,,
2024/HR/0036,2024/IT/0027,Finance,Developer,8,2021-08-25,2022-02-08,2022-03-29,79714,4932,Basic,2024/IT/0020,52,2,Master,AWS,3,0,43,4,3,10,2,1,7,12,14,7,11,6,3,7,10,81,No,9,4,No,Email,Yes,Medium-term,Not Started,Referral,33,2,5089,2021-08-25,Project-91,Development,Medium,Simple,Manager,Failed,8,8,Medium,Medium,Not Started,5,Completed,2024/HR/0033,Project B,7,Converted,Learning Outcome A,Associate,12,5,Yes,No,Achieved,965,Recognition,Standard,1551,Stock Options,4983,3044,In Progress,68,972,61,Active,Inactive,Yes,2,Basic,8,10,None,3,11,7,9,9,6,5,9,6,9,No,10,6,6,Inactive,,,,
2024/Sales/0037,2024/HR/0022,HR,Manager,8,2020-10-13,2021-02-11,2021-05-06,79952,5067,Basic,2024/IT/0020,47,1,Master,PMP,6,3,35,2,5,0,5,2,16,5,12,11,5,8,11,8,9,80,No,11,5,Yes,Fax,No,Medium-term,Achieved,Internal,28,4,5063,2020-10-13,Project-64,Consulting,Large,Moderate,Analyst,In Progress,4,6,High,High,Complete,2,Completed,2024/IT/0027,Project C,7,Converted,Learning Outcome A,Junior,6,5,No,Yes,Not Started,971,Recognition,Premium,1541,Stock Options,5002,2946,Certified,81,961,86,Inactive,Inactive,Yes,10,Premium,2,7,None,8,10,8,7,10,10,6,15,8,12,Yes,12,8,8,Active,,,,
2024/Sales/0038,2024/Sales/0004,Sales,Developer,12,2021-01-09,2021-06-26,2021-09-19,80286,5043,Advanced,2024/Marketing/0028,53,1,PhD,AWS,6,4,36,5,8,3,3,2,8,11,4,4,6,3,7,9,5,92,Yes,3,6,No,Direct Visit,No,Short-term,Not Started,Referral,41,5,4958,2021-01-09,Project-18,Research,Small,Simple,Analyst,Failed,4,10,High,Low,Complete,2,Completed,2024/Marketing/0032,Project A,7,Converted,Learning Outcome A,Senior,15,9,Yes,Yes,In Progress,1011,Award,Premium,1555,None,5056,3010,Not Certified,74,1031,71,Inactive,Inactive,Yes,7,Basic,3,6,Leadership Training,11,6,6,10,6,12,7,3,9,9,Yes,5,4,10,Inactive,,,,
2024/Finance/0039,2024/Marketing/0011,Marketing,Analyst,10,2020-07-12,2020-11-12,2020-12-16,80109,4997,Advanced,2024/Marketing/0008,44,2,Master,Google Cloud,8,3,40,5,8,4,3,2,9,12,12,10,6,7,6,9,7,94,Yes,8,8,Yes,Email,No,Medium-term,Achieved,Internal,23,3,5058,2020-07-12,Project-66,Consulting,Large,Moderate,Manager,In Progress,9,4,Low,High,Partial,3,Completed,2024/Sales/0021,Project B,7,Converted,Learning Outcome B,Senior,8,2,Yes,No,Not Started,962,Recognition,Basic,1517,Stock Options,4999,2960,Certified,90,983,81,Active,Inactive,Yes,6,Premium,8,8,None,7,9,11,11,8,9,12,11,10,9,No,14,6,7,Active,,,,
2024/Marketing/0040,2024/Marketing/0040,Marketing,Developer,4,2021-07-14,2021-09-21,2021-12-16,79908,4997,Advanced,2024/Sales/0038,56,1,Bachelor,Google Cloud,5,2,42,3,8,6,1,1,11,4,8,9,9,5,6,8,9,78,No,5,7,No,Direct Visit,No,Medium-term,Not Started,Referral,36,4,5065,2021-07-14,Project-46,Research,Large,Moderate,Manager,Successful,11,6,High,Medium,Complete,4,Completed,2024/HR/0003,Project B,6,Converted,Learning Outcome C,Senior,7,8,Yes,No,Achieved,982,Recognition,Standard,1525,Stock Options,5007,2974,In Progress,85,1004,88,Inactive,Inactive,No,5,Basic,1,12,None,9,9,12,7,12,11,16,6,10,9,Yes,5,14,15,Active,,,,
2024/HR/0041,2024/Finance/0001,IT,Manager,10,2021-12-04,2022-05-19,2022-06-19,80133,5036,Basic,2024/Sales/0024,52,1,Master,PMP,1,5,43,1,7,9,1,5,9,9,6,5,9,7,11,7,6,78,No,7,9,No,Phone,Yes,Medium-term,Not Started,Job Board,33,4,4905,2021-12-04,Project-47,Consulting,Small,Moderate,Analyst,In Progress,3,6,Medium,Low,Partial,2,Incomplete,2024/IT/0035,Project B,7,Converted,Learning Outcome B,Mid-Senior,7,2,Yes,Yes,Achieved,998,Recognition,Basic,1525,None,4987,2933,Certified,81,1006,77,Inactive,Inactive,Yes,5,Standard,5,5,None,10,5,10,8,4,7,8,8,8,5,No,6,7,8,Active,,,,
2024/Sales/0042,2024/Marketing/0011,Marketing,Analyst,8,2019-11-30,2020-04-03,2020-06-30,79692,5082,Advanced,2024/Finance/0026,47,0,Bachelor,None,5,1,36,1,8,9,5,0,9,5,6,6,8,10,4,6,5,78,No,9,8,No,Fax,Yes,Long-term,In Progress,Internal,47,3,4991,2019-11-30,Project-36,Research,Medium,Moderate,Manager,Successful,6,10,Low,Low,Complete,3,Incomplete,2024/Marketing/0014,Project B,6,Converted,Learning Outcome C,Senior,10,8,Yes,Yes,Achieved,1045,Award,Basic,1491,None,5037,3100,Not Certified,80,1044,76,Inactive,Inactive,No,9,Standard,6,7,None,9,9,14,12,7,8,5,6,9,8,No,4,6,6,Inactive,,,,
2024/HR/0043,2024/Marketing/0032,IT,Manager,12,2019-06-30,2019-07-31,2019-09-26,80409,5116,Basic,2024/HR/0017,45,0,Master,PMP,5,5,43,1,9,4,2,0,6,7,10,6,9,8,12,19,5,84,No,6,4,Yes,Fax,No,Medium-term,Not Started,Job Board,39,7,5060,2019-06-30,Project-6,Development,Small,Complex,Manager,In Progress,6,6,High,Medium,Partial,3,Incomplete,2024/HR/0041,Project C,8,Converted,Learning Outcome C,Associate,10,8,Yes,Yes,Achieved,1033,None,Premium,1473,None,4995,3016,Not Certified,74,991,54,Active,Inactive,Yes,9,Standard,7,17,Leadership Training,10,9,9,8,9,7,10,9,10,5,Yes,7,4,7,Active,,,,
2024/IT/0044,2024/Marketing/0032,IT,Manager,15,2020-08-04,2020-11-08,2021-01-22,79849,4970,Basic,2024/Sales/0004,61,0,PhD,AWS,4,5,40,3,4,9,1,3,8,4,10,4,10,7,7,9,8,85,Yes,3,8,Yes,Email,No,Short-term,Not Started,Internal,28,7,4993,2020-08-04,Project-14,Consulting,Small,Simple,Developer,Failed,4,6,High,Low,Not Started,6,Incomplete,2024/Marketing/0011,Project B,6,Not Converted,Learning Outcome C,Associate,5,5,Yes,Yes,Not Started,1001,Recognition,Standard,1529,Stock Options,5080,3032,Not Certified,97,958,66,Inactive,Inactive,Yes,7,Premium,3,10,Leadership Training,13,8,10,14,6,8,10,2,7,9,No,7,10,9,Inactive,,,,
2024/Finance/0045,2024/HR/0003,HR,Manager,15,2020-07-21,2020-09-20,2020-12-19,80172,5125,None,2024/Finance/0018,49,0,Master,None,5,1,35,0,7,9,1,5,6,8,4,8,9,7,10,9,8,88,Yes,5,5,Yes,Email,No,Short-term,In Progress,Agency,24,4,4951,2020-07-21,Project-96,Research,Small,Simple,Analyst,Failed,7,12,Low,High,Partial,3,Incomplete,2024/HR/0006,Project B,8,Not Converted,Learning Outcome B,Senior,8,1,Yes,No,Achieved,1000,None,Standard,1515,None,5095,3019,In Progress,83,1052,72,Active,Inactive,No,7,Premium,8,4,None,10,3,8,10,6,7,2,12,11,10,No,10,7,11,Inactive,,,,
2024/IT/0046,2024/Sales/0038,Sales,Consultant,12,2023-07-15,2023-12-31,2024-02-24,79308,4969,Basic,2024/HR/0041,44,0,Bachelor,AWS,1,4,43,3,4,0,2,0,11,6,7,8,6,9,8,4,6,77,No,3,4,Yes,Email,Yes,Short-term,In Progress,Agency,43,3,5019,2023-07-15,Project-32,Consulting,Small,Simple,Analyst,Failed,8,8,Low,High,Not Started,4,Incomplete,2024/Finance/0015,Project B,5,Not Converted,Learning Outcome C,Associate,9,7,Yes,Yes,Not Started,1024,Recognition,Premium,1604,None,5028,3038,In Progress,80,1053,69,Active,Inactive,No,4,Standard,6,14,None,10,7,10,6,7,12,10,9,8,4,Yes,12,6,8,Active,,,,
2024/HR/0047,2024/HR/0047,HR,Manager,7,2024-01-28,2024-05-22,2024-08-10,79914,4973,Advanced,2024/Finance/0015,45,0,Master,None,5,3,39,0,9,1,3,1,9,5,6,15,4,5,5,11,4,98,Yes,2,13,No,Email,Yes,Medium-term,In Progress,Internal,33,7,5042,2024-01-28,Project-12,Research,Large,Complex,Analyst,Failed,5,7,Medium,High,Complete,2,Incomplete,2024/Marketing/0028,Project B,6,Not Converted,Learning Outcome C,Mid-Senior,2,7,No,No,In Progress,982,Award,Basic,1446,None,5033,2991,Not Certified,67,950,70,Inactive,Active,Yes,12,Basic,4,10,None,13,5,6,3,3,7,6,8,10,5,Yes,11,9,6,Active,,,,
2024/IT/0048,2024/HR/0003,HR,Manager,11,2020-05-05,2020-09-10,2020-11-12,80304,5049,None,2024/HR/0030,38,1,Master,Google Cloud,1,5,35,1,8,8,5,5,6,5,8,12,6,4,9,9,8,73,Yes,10,6,Yes,Direct Visit,Yes,Long-term,Achieved,Job Board,42,5,4972,2020-05-05,Project-81,Development,Small,Complex,Developer,Successful,4,8,High,High,Complete,1,Incomplete,2024/Marketing/0014,Project A,7,Converted,Learning Outcome A,Mid-Senior,9,10,Yes,Yes,In Progress,1032,Recognition,Standard,1527,None,5052,2951,In Progress,90,975,71,Inactive,Inactive,No,7,Standard,2,8,None,7,11,7,13,6,6,9,7,7,9,Yes,9,9,4,Active,,,,
2024/Sales/0049,2024/Marketing/0032,IT,Analyst,8,2022-12-17,2023-06-03,2023-08-05,80159,5123,None,2024/HR/0019,52,1,PhD,None,5,3,45,0,11,8,2,4,9,4,5,9,8,8,9,6,13,71,Yes,8,6,Yes,Fax,No,Medium-term,Not Started,Referral,31,4,5001,2022-12-17,Project-66,Consulting,Medium,Moderate,Developer,Failed,6,8,Low,High,Complete,5,Incomplete,2024/Marketing/0011,Project B,4,Not Converted,Learning Outcome A,Mid-Senior,5,9,No,Yes,Achieved,977,Recognition,Basic,1496,Stock Options,5167,2996,Not Certified,75,955,97,Inactive,Inactive,No,7,Basic,4,7,Leadership Training,9,5,10,4,9,6,8,8,7,6,No,7,8,9,Inactive,,,,
2024/HR/0050,2024/Sales/0021,IT,Analyst,7,2022-11-20,2023-01-30,2023-04-21,80086,5019,Basic,2024/Sales/0025,40,2,Master,None,3,0,36,1,4,1,3,2,5,6,10,13,6,8,12,6,8,83,Yes,5,10,Yes,Phone,Yes,Long-term,In Progress,Referral,28,4,4894,2022-11-20,Project-34,Research,Large,Complex,Developer,Failed,8,10,High,Low,Not Started,2,Completed,2024/Sales/0029,Project B,5,Converted,Learning Outcome A,Senior,4,8,No,No,Achieved,975,None,Standard,1533,Stock Options,4894,3004,Not Certified,74,996,73,Inactive,Inactive,Yes,11,Standard,2,15,Leadership Training,5,9,13,20,2,8,7,13,7,8,No,11,6,4,Active,,,,
2024/Sales/0051,2024/Marketing/0012,Finance,Analyst,9,2019-04-09,2019-05-26,2019-07-07,79962,5021,Basic,2024/Finance/0015,46,2,Master,PMP,6,2,45,0,9,9,1,2,6,6,8,6,7,7,10,10,8,60,No,8,6,No,Fax,No,Medium-term,Achieved,Job Board,31,1,5074,2019-04-09,Project-31,Development,Large,Simple,Manager,Failed,5,7,High,Low,Complete,2,Completed,2024/Finance/0015,Project A,3,Not Converted,Learning Outcome C,Associate,7,2,No,No,In Progress,1031,None,Premium,1559,Stock Options,4958,3002,Not Certified,67,992,77,Inactive,Active,No,11,Premium,4,10,Leadership Training,8,5,6,8,11,13,8,4,5,10,Yes,11,12,10,Active,,,,
2024/IT/0052,2024/Sales/0038,Sales,Manager,8,2023-10-04,2024-03-20,2024-06-10,80180,5018,Advanced,2024/Finance/0015,47,1,PhD,CFA,4,4,44,2,8,2,4,4,8,5,8,8,6,7,10,7,5,85,No,15,10,Yes,Fax,Yes,Medium-term,In Progress,Job Board,26,4,4940,2023-10-04,Project-92,Research,Medium,Complex,Analyst,Failed,10,6,Medium,Low,Complete,6,Incomplete,2024/Finance/0018,Project C,9,Not Converted,Learning Outcome B,Junior,12,5,Yes,Yes,Not Started,1026,Recognition,Standard,1501,Stock Options,4935,2959,In Progress,90,1013,71,Active,Active,No,6,Standard,8,7,None,10,11,8,7,9,16,10,6,8,7,No,9,8,7,Active,,,,
2024/HR/0053,2024/HR/0053,IT,Manager,9,2023-02-17,2023-03-03,2023-04-27,79989,4968,Basic,2024/HR/0030,43,1,Bachelor,AWS,1,3,44,1,5,6,4,1,7,13,8,9,7,13,4,12,3,72,Yes,13,6,No,Phone,Yes,Long-term,In Progress,Agency,30,5,5052,2023-02-17,Project-81,Consulting,Large,Simple,Developer,In Progress,12,7,Low,Medium,Complete,2,Incomplete,2024/Marketing/0012,Project A,4,Converted,Learning Outcome B,Mid-Senior,10,5,No,No,Achieved,992,None,Premium,1479,Stock Options,4972,3050,In Progress,87,983,63,Inactive,Active,No,13,Standard,3,3,Leadership Training,9,7,11,9,15,11,3,10,4,8,No,7,8,14,Inactive,,,,
2024/HR/0054,2024/HR/0054,Sales,Analyst,9,2020-10-24,2020-11-27,2021-01-27,79991,5006,Advanced,2024/Marketing/0031,46,1,Bachelor,None,6,6,45,5,4,1,3,5,8,6,13,4,8,4,3,9,8,79,No,6,8,Yes,Fax,No,Long-term,Not Started,Agency,21,4,4920,2020-10-24,Project-54,Consulting,Large,Complex,Manager,Successful,7,8,Medium,Medium,Partial,2,Incomplete,2024/HR/0006,Project C,9,Not Converted,Learning Outcome C,Mid-Senior,6,7,No,Yes,In Progress,981,Award,Premium,1491,None,5004,2947,Certified,81,1004,71,Active,Inactive,Yes,5,Basic,13,8,Leadership Training,4,10,7,6,8,7,5,10,11,4,No,8,6,16,Inactive,,,,
2024/HR/0055,2024/HR/0003,HR,Analyst,6,2022-01-11,2022-02-10,2022-04-23,79371,4914,Advanced,2024/Marketing/0031,55,1,Master,PMP,2,5,44,2,7,2,3,5,9,4,7,5,9,9,8,8,4,73,No,8,4,Yes,Email,Yes,Short-term,In Progress,Internal,20,5,5019,2022-01-11,Project-78,Research,Small,Complex,Manager,Successful,5,5,High,High,Partial,4,Incomplete,2024/HR/0036,Project C,5,Converted,Learning Outcome C,Junior,11,9,Yes,No,In Progress,996,Award,Standard,1511,Stock Options,4887,3013,In Progress,82,978,84,Inactive,Inactive,Yes,6,Standard,4,3,None,8,8,7,6,4,7,5,8,11,9,No,9,12,6,Active,,,,
2024/Sales/0056,2024/Sales/0016,Finance,Analyst,10,2022-05-27,2022-06-05,2022-08-25,79419,4802,Basic,2024/Sales/0013,49,2,PhD,PMP,6,4,42,1,4,1,2,5,7,13,13,7,9,7,7,6,10,73,Yes,8,7,No,Email,Yes,Long-term,Achieved,Internal,27,4,4991,2022-05-27,Project-34,Consulting,Medium,Moderate,Manager,In Progress,7,4,Medium,Medium,Partial,4,Completed,2024/Marketing/0012,Project B,11,Not Converted,Learning Outcome B,Mid-Senior,11,3,Yes,Yes,Not Started,1034,Recognition,Standard,1441,None,5122,3032,Not Certified,75,1024,74,Inactive,Active,No,11,Basic,5,9,None,6,5,12,9,5,10,8,6,13,7,Yes,10,10,8,Inactive,,,,
2024/Sales/0057,2024/Sales/0056,Finance,Analyst,5,2019-10-13,2020-03-25,2020-05-03,79719,4960,Advanced,2024/Sales/0049,54,2,PhD,Google Cloud,4,5,36,0,4,5,0,2,7,9,8,5,7,13,7,8,12,76,Yes,9,6,Yes,Fax,Yes,Medium-term,Achieved,Agency,33,3,4997,2019-10-13,Project-65,Consulting,Small,Simple,Developer,In Progress,4,8,Medium,High,Not Started,5,Completed,2024/HR/0003,Project B,8,Not Converted,Learning Outcome B,Mid-Senior,6,9,No,No,In Progress,1029,Recognition,Premium,1495,None,4987,3068,Not Certified,90,1000,74,Inactive,Inactive,Yes,8,Standard,7,9,None,7,6,8,11,9,10,13,3,12,8,Yes,12,10,5,Active,,,,
2024/Sales/0058,2024/Sales/0058,Sales,Developer,11,2021-10-02,2022-02-10,2022-03-22,80174,5088,Basic,2024/Finance/0026,51,1,Master,AWS,3,1,40,1,5,10,4,2,6,6,11,3,11,11,9,6,6,76,No,9,10,No,Email,Yes,Long-term,Achieved,Internal,36,4,4997,2021-10-02,Project-22,Research,Small,Moderate,Analyst,Failed,10,7,Medium,Low,Not Started,5,Incomplete,2024/HR/0019,Project C,6,Converted,Learning Outcome C,Mid-Senior,6,2,No,No,Not Started,1018,None,Standard,1486,None,4967,2999,Not Certified,66,967,74,Active,Inactive,Yes,8,Standard,5,8,None,8,6,11,10,12,10,10,3,9,4,No,7,8,4,Inactive,,,,
2024/IT/0059,2024/Marketing/0032,IT,Developer,6,2019-04-10,2019-09-03,2019-12-02,79403,5038,Basic,2024/HR/0036,43,2,PhD,AWS,18,1,45,1,2,7,0,3,7,5,9,7,14,13,10,3,6,73,No,10,9,Yes,Fax,No,Medium-term,In Progress,Internal,33,5,4990,2019-04-10,Project-92,Development,Small,Moderate,Developer,In Progress,9,7,Low,Low,Not Started,6,Incomplete,2024/Sales/0056,Project A,7,Not Converted,Learning Outcome B,Mid-Senior,10,8,No,No,Not Started,945,None,Premium,1495,Stock Options,5101,2933,In Progress,92,976,82,Inactive,Active,No,7,Standard,4,16,None,6,9,18,14,9,8,10,6,7,9,Yes,6,6,4,Inactive,,,,
2024/HR/0060,2024/Sales/0016,Finance,Consultant,14,2021-12-18,2022-04-12,2022-07-07,79650,4986,Advanced,2024/HR/0036,45,0,PhD,AWS,6,8,36,2,11,6,0,1,7,12,5,10,13,6,5,4,14,75,Yes,9,8,No,Email,No,Long-term,Not Started,Referral,39,4,4915,2021-12-18,Project-75,Research,Small,Simple,Developer,In Progress,12,5,High,Medium,Partial,4,Completed,2024/IT/0048,Project B,6,Not Converted,Learning Outcome C,Junior,5,10,Yes,Yes,Not Started,1020,None,Standard,1482,Stock Options,5095,2966,In Progress,74,1029,83,Inactive,Inactive,Yes,11,Premium,11,7,Leadership Training,7,5,6,8,10,7,8,12,9,10,Yes,9,3,8,Inactive,,,,
2024/Sales/0061,2024/HR/0047,HR,Analyst,9,2022-09-26,2022-12-12,2023-03-08,80292,4976,None,2024/Sales/0025,55,0,PhD,PMP,4,1,35,0,11,3,4,0,5,5,10,10,17,10,9,8,6,79,Yes,11,7,Yes,Phone,No,Short-term,Achieved,Internal,19,2,4912,2022-09-26,Project-91,Consulting,Medium,Moderate,Analyst,Failed,6,12,Medium,High,Partial,6,Completed,2024/HR/0036,Project C,9,Not Converted,Learning Outcome C,Mid-Senior,10,9,Yes,Yes,In Progress,1018,Recognition,Basic,1516,None,5093,2910,Not Certified,76,940,73,Inactive,Active,Yes,10,Premium,8,12,None,8,12,9,8,5,14,8,12,8,13,Yes,9,6,12,Inactive,,,,
2024/Sales/0062,2024/HR/0019,Finance,Analyst,8,2019-03-05,2019-04-24,2019-06-16,80009,5054,Basic,2024/Marketing/0032,43,1,Bachelor,PMP,7,5,38,1,9,2,1,0,9,3,11,10,11,9,13,8,4,91,No,8,5,No,Direct Visit,Yes,Medium-term,Achieved,Job Board,33,8,5046,2019-03-05,Project-33,Consulting,Small,Simple,Analyst,In Progress,6,6,Low,Medium,Partial,4,Completed,2024/Finance/0023,Project C,3,Converted,Learning Outcome B,Senior,12,4,Yes,No,Achieved,1049,Recognition,Basic,1604,None,4976,2966,In Progress,78,1049,79,Inactive,Inactive,No,9,Premium,4,13,None,6,11,10,7,13,3,10,4,10,13,Yes,6,5,11,Active,,,,
2024/Finance/0063,2024/Sales/0038,Sales,Developer,11,2023-02-23,2023-05-29,2023-08-01,80186,4965,Advanced,2024/HR/0033,60,1,Master,PMP,3,4,43,1,13,3,4,0,9,6,9,8,4,7,6,9,17,78,Yes,8,6,No,Direct Visit,Yes,Long-term,Achieved,Agency,22,0,5007,2023-02-23,Project-34,Development,Medium,Moderate,Manager,In Progress,4,10,Medium,Low,Not Started,5,Completed,2024/Finance/0018,Project C,7,Not Converted,Learning Outcome B,Senior,11,7,Yes,No,Not Started,1000,Award,Standard,1549,None,5081,2979,Not Certified,86,1013,84,Inactive,Inactive,No,8,Premium,10,8,Leadership Training,14,5,11,15,14,11,6,11,9,8,Yes,7,6,7,Active,,,,
2024/Sales/0064,2024/HR/0054,Sales,Manager,11,2024-03-21,2024-06-06,2024-09-03,79768,5033,Advanced,2024/Sales/0061,50,0,PhD,Google Cloud,2,2,36,0,7,7,5,3,2,4,12,7,9,12,11,13,7,70,Yes,4,10,Yes,Direct Visit,No,Long-term,Not Started,Job Board,40,4,5051,2024-03-21,Project-2,Development,Small,Simple,Developer,Successful,10,7,Low,Low,Complete,4,Incomplete,2024/Marketing/0011,Project B,3,Converted,Learning Outcome B,Mid-Senior,3,5,Yes,Yes,Not Started,1012,None,Premium,1512,None,5057,2996,Certified,72,987,70,Active,Inactive,Yes,6,Premium,0,5,None,6,13,12,12,9,9,10,9,14,11,No,10,7,10,Inactive,,,,
2024/Marketing/0065,2024/Marketing/0065,Finance,Consultant,12,2018-11-22,2019-05-04,2019-07-08,79556,4918,Advanced,2024/IT/0035,50,2,Master,CFA,7,1,43,3,6,6,1,3,15,9,10,5,4,11,7,6,5,82,Yes,6,6,Yes,Email,No,Long-term,Not Started,Internal,23,4,4908,2018-11-22,Project-80,Development,Small,Moderate,Developer,Successful,10,2,High,High,Partial,5,Incomplete,2024/Sales/0061,Project B,2,Not Converted,Learning Outcome B,Senior,6,5,Yes,Yes,In Progress,987,Award,Basic,1516,None,4978,2992,In Progress,87,1019,65,Active,Inactive,Yes,6,Standard,3,12,Leadership Training,9,10,4,7,7,7,12,3,4,13,Yes,11,4,9,Active,,,,
